,element_name,type,parent_element,search_path,occurrence,description,search_path_str,COLUMN_NAME,DATA_TYPE,COLUMN_DEF
719,PEC_SITE_VISIT_ADR,ADR_TYPE,SITE_VISIT_INFO,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'SITE_VISIT_INFO']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'SITE_VISIT_INFO']",,,
720,SRC_TBL_NAME,String55,SITE_VISIT_INFO,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'SITE_VISIT_INFO']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'SITE_VISIT_INFO']",,,
721,PEC_IDTF_SV_QSTN,PEC_IDTF_SV_QSTNS_Type,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",,,
722,QSTN_CD,String3,PEC_IDTF_SV_QSTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'PEC_IDTF_SV_QSTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'PEC_IDTF_SV_QSTN']",QSTN_CD,CHAR,Unique value that identifies the site visit question code.E.g.: 070 - President; etc._x000D_
724,QSTN_DESC,String1000,PEC_IDTF_SV_QSTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'PEC_IDTF_SV_QSTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'PEC_IDTF_SV_QSTN']",QSTN_DESC,VARCHAR2,Text used to convey the nature of a site visit question._x000D_
725,QSTN_SW,ChoiceYesNoData_TYPE,PEC_IDTF_SV_QSTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'PEC_IDTF_SV_QSTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'PEC_IDTF_SV_QSTN']",QSTN_SW,CHAR,"""Yes/no indicator of whether the question is from the attribute DME SITE VISIT QUESTION CODE.E.g.: If the QSTN_CD = '100' - """"Was there telephone activity during the site inspection?"""", then Indicates whether the telephone activity during the site inspection.""_x000D_"
727,QSTN_CMT_TXT,String4000,PEC_IDTF_SV_QSTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'PEC_IDTF_SV_QSTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'PEC_IDTF_SV_QSTN']",QSTN_CMT_TXT,VARCHAR2,The text used to describe any comments made for the indicated question._x000D_
728,PEC_REENRLMT_SLCTD_DT,PEC_REENRLMT_SLCTD_DT_TYPE,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
729,RQSTD_DT,DATE_TYPE,PEC_REENRLMT_SLCTD_DT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_REENRLMT_SLCTD_DT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_REENRLMT_SLCTD_DT']",RQSTD_DT,DATE,Date re-enrollment was requested_x000D_
730,CMPLTD_DT,DATE_TYPE,PEC_REENRLMT_SLCTD_DT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_REENRLMT_SLCTD_DT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_REENRLMT_SLCTD_DT']",CMPLTD_DT,DATE,The Date is for completion of processing of the reenrollment._x000D_
731,PEC_INDVDL_BLG_TIN_LGL_NAME,PEC_INDVDL_BLG_TIN_LGL_NAME_TYPE,CMS_855I,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I']",,,
732,ORG_TYPE_STRUC_CD,String1,PEC_INDVDL_BLG_TIN_LGL_NAME,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'PEC_INDVDL_BLG_TIN_LGL_NAME']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'PEC_INDVDL_BLG_TIN_LGL_NAME']",ORG_TYPE_STRUC_CD,CHAR,Unique value that identifies the organization structure type._x000D_
735,TIN_EFCTV_DT,DATE_TYPE,PEC_INDVDL_BLG_TIN_LGL_NAME,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'PEC_INDVDL_BLG_TIN_LGL_NAME']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'PEC_INDVDL_BLG_TIN_LGL_NAME']",TIN_EFCTV_DT,DATE,The date that the association between a Medicare Enrollment and an individual's Tax Identification Number (TIN) becomes effective._x000D_
738,TIN_END_DT,DATE_TYPE,PEC_INDVDL_BLG_TIN_LGL_NAME,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'PEC_INDVDL_BLG_TIN_LGL_NAME']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'PEC_INDVDL_BLG_TIN_LGL_NAME']",TIN_END_DT,DATE,The date that the association between a Medicare Enrollment and an individual's TIN ceases to be effective._x000D_
739,LGL_NAME,String70,PEC_INDVDL_BLG_TIN_LGL_NAME,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'PEC_INDVDL_BLG_TIN_LGL_NAME']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'PEC_INDVDL_BLG_TIN_LGL_NAME']",LGL_NAME,VARCHAR2,The textual representation of the legal name associated to a Medicare enrollment for an individual._x000D_
740,PHYSN_ASTNT_ENRLMT_LIST,PA_ENRLMT_LIST_TYPE,CMS_855I,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I']",,,
741,PA_INDVDL_INFO,PA_INDVDL_INFO_TYPE,CMS_855B,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B']",,,
742,PA_PECOS_ASCT_CNTL_ID,String10,PA_INDVDL_INFO,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'PA_INDVDL_INFO']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'PA_INDVDL_INFO']",,,
743,PA_ENRLMT_ID,String15,PA_INDVDL_INFO,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'PA_INDVDL_INFO']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'PA_INDVDL_INFO']",PA_ENRLMT_ID,CHAR,Unique Enrollment Identifier of the physician assistant for the enrollment form.
744,PA_ASCTN_EFCTV_DT,DATE_TYPE,PA_INDVDL_INFO,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'PA_INDVDL_INFO']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'PA_INDVDL_INFO']",,,
745,PA_ASCTN_END_DT,DATE_TYPE,PA_INDVDL_INFO,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'PA_INDVDL_INFO']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'PA_INDVDL_INFO']",,,
746,PA_MDCR_NPI,PA_MDCR_NPI_TYPE,PA_INDVDL_INFO,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'PA_INDVDL_INFO']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855B', 'PA_INDVDL_INFO']",,,
747,PA_EMPLER_INFO,PA_EMPLER_INFO_TYPE,PHYSN_ASTNT_ENRLMT_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'PHYSN_ASTNT_ENRLMT_LIST']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'PHYSN_ASTNT_ENRLMT_LIST']",,,
748,EMPLER_PECOS_ASCT_CNTL_ID,String10,PA_EMPLER_INFO,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'PHYSN_ASTNT_ENRLMT_LIST', 'PA_EMPLER_INFO']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'PHYSN_ASTNT_ENRLMT_LIST', 'PA_EMPLER_INFO']",EMPLER_PECOS_ASCT_CNTL_ID,CHAR,Unique number that identifies an Employer Pecos Associate.
749,EMPLER_ENRLMT_ID,String15,PA_EMPLER_INFO,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'PHYSN_ASTNT_ENRLMT_LIST', 'PA_EMPLER_INFO']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855I', 'PHYSN_ASTNT_ENRLMT_LIST', 'PA_EMPLER_INFO']",EMPLER_ENRLMT_ID,CHAR,Unique Enrollment Identifier of the employer for the enrollment form.
750,CMS_855A,,ENRLMTS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS']",,,
751,PEC_ENRLMT_ACRDTN,PEC_ENRLMT_ACRDTN_TYPE,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
752,ACRDTN_CD,String1,PEC_DME_ACRDTN_PROD,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']",ACRDTN_CD,CHAR,Indicates whether a Medicare provider is accredited._x000D_
754,ACRDTN_BODY_CD,String5,PEC_DME_ACRDTN_PROD,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']",ACRDTN_BODY_CD,CHAR,Unique value that identifies an accrediting organization._x000D_
756,ACRDTN_BODY_NAME,String80,PEC_DME_ACRDTN_PROD,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']",ACRDTN_BODY_NAME,VARCHAR2,Name of accrediting body._x000D_
757,ACRDTN_EFCTV_DT,DATE_TYPE,PEC_DME_ACRDTN_PROD,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']",ACRDTN_EFCTV_DT,DATE,Date that the Medicare provider was accredited by any accrediting organization that Medicare has approved for acceptance in lieu of a State Survey._x000D_
758,ACRDTN_EXPRTN_DT,DATE_TYPE,PEC_DME_ACRDTN_PROD,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']",ACRDTN_EXPRTN_DT,DATE,The date that the Medicare provider's accreditation will expire._x000D_
760,OTHR_ACRDTN_TXT,String80,PEC_ENRLMT_ACRDTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_ACRDTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_ACRDTN']",OTHR_ACRDTN_TXT,VARCHAR2,Text used to store the names of accrediting organizations._x000D_
761,ACRDTN_END_DT,DATE_TYPE,PEC_DME_ACRDTN_PROD,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']",ACRDTN_END_DT,DATE,The date when accreditation program or services was end dated by Provider/Supplier._x000D_
763,STRG_LCTN_LIST,STRG_LCTN_LIST_TYPE,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
764,STRG_LCTN,STRG_LCTN_TYPE,STRG_LCTN_LIST,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'STRG_LCTN_LIST']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'STRG_LCTN_LIST']",,,
765,ADR,ADR_TYPE,STRG_LCTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'STRG_LCTN_LIST', 'STRG_LCTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'STRG_LCTN_LIST', 'STRG_LCTN']",ADR,VARCHAR2,Address of a person whose record is in the Medicare Exclusionary Database (MED) File._x000D_
766,PEC_ORG_DBA_NAME,PEC_ORG_DBA_NAME_TYPE,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
767,ORG_DBA_NAME,String70,PEC_ORG_DBA_NAME,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ORG_DBA_NAME']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ORG_DBA_NAME']",ORG_DBA_NAME,VARCHAR2,The textual representation of the organization doing business as name._x000D_
768,CMS_855B,,ENRLMTS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS']",,,
769,CMS_855S,,ENRLMTS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS']",,,
770,PEC_LIABLITY_INSRNC,PEC_LBLTY_INSRNC_Type,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
771,INSRNC_CORP_NAME,String70,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",INSRNC_CORP_NAME,VARCHAR2,The name of the insurance company providing the liability insurance._x000D_
772,INSRNC_PLCY_NUM,String30,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",INSRNC_PLCY_NUM,VARCHAR2,The unique number that identifies the liability insurance policy._x000D_
773,INSRNC_PLCY_ISS_DT,DATE_TYPE,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",INSRNC_PLCY_ISS_DT,DATE,The date that the liability insurance policy was issued._x000D_
774,INSRNC_PLCY_EXPRTN_DT,DATE_TYPE,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",INSRNC_PLCY_EXPRTN_DT,DATE,The date that the liability insurance policy expires._x000D_
775,INSRNC_AGENT_FIRST_NAME,String25,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",,,
776,INSRNC_AGENT_MDL_INITL_NAME,String1,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",,,
777,INSRNC_AGENT_LAST_NAME,String35,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",INSRNC_AGENT_LAST_NAME,VARCHAR2,The last name of the insurance agent that provided the liability insurance policy._x000D_
778,INSRNC_AGENT_NAME_SFX_CD,String10,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",INSRNC_AGENT_NAME_SFX_CD,VARCHAR2,"The suffix code of that follows the name of the insurance agent that provided the liability insurance policy, e.g., Jr., Sr., etc._x000D_"
779,INSRNC_AGENT_NAME_CRDNTL_TXT,String10,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",INSRNC_AGENT_NAME_CRDNTL_TXT,VARCHAR2,"The credentials that follow the name of the insurance agent that provided the liability insurance policy, e.g.,  M.D., PHD, etc._x000D_"
780,INSRNC_AGENT_TEL_NUM,String20,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",INSRNC_AGENT_TEL_NUM,VARCHAR2,The telephone number of the insurance agent that provided the liability insurance policy._x000D_
781,INSRNC_AGENT_FAX_NUM,String20,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",INSRNC_AGENT_FAX_NUM,VARCHAR2,The fax number of the insurance agent that provided the liability insurance policy._x000D_
782,INSRNC_AGENT_EMAIL_ADR,String80,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",INSRNC_AGENT_EMAIL_ADR,VARCHAR2,The email address of the insurance agent that provided the liability insurance policy._x000D_
783,UNDRWRTR_AGENT_FIRST_NAME,String25,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",,,
784,UNDRWRTR_AGENT_MDL_INITL_NAME,String1,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",UNDRWRTR_AGENT_MDL_INITL_NAME,CHAR,The middle initial of the underwriter agent that is providing the liability insurance coverage._x000D_
785,UNDRWRTR_AGENT_LAST_NAME,String35,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",UNDRWRTR_AGENT_LAST_NAME,VARCHAR2,The last name of the underwriter agent that is providing the liability insurance coverage._x000D_
786,UNDRWRTR_AGENT_NAME_SFX_CD,String10,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",,,
